customer_id,order_purchase_timestamp,recency_days,frequency,monetary_value,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value,CLV
dff05c8eceda05173f9124e80e286170,05-05-2018 10:11,116,1,102.16,4,5,3,453,Loyal Customers,102.16,24428.63859
dff07a417f4b6a63622dc0b0e2035726,29-04-2018 11:03,122,1,107.8,4,5,3,453,Loyal Customers,107.8,25777.28309
dff0bed5a61853afcd53c726122e74bb,15-05-2017 22:05,470,1,162.65,1,5,4,154,Others,162.65,38893.08993
dff35e4b5a960daa3287033b77b1c965,26-04-2018 15:16,124,1,31.43,4,5,1,451,Loyal Customers,31.43,7515.584485
dff76d8f98864a042bde79ce48314dd9,17-10-2017 23:24,315,1,135.4,2,5,4,254,Others,135.4,32377.03275
dff7d214d0b7746cf254bddfb43add02,25-11-2017 08:13,277,1,117.85,2,5,3,253,Others,117.85,28180.4528
dff7f763ccf79b76b4311f016ccb9e8a,19-04-2018 21:34,131,1,39.34,4,5,1,451,Loyal Customers,39.34,9407.034478
dffad848e20daa8fddd888a94af8f71f,18-04-2018 11:06,133,1,44.32,4,5,1,451,Loyal Customers,44.32,10597.85887
dffc41c0be79bbb7084134618223fcf0,20-11-2017 16:59,281,1,77.57,2,5,2,252,Others,77.57,18548.64424
dffcdbb73deaa08c8811c4d541c538a2,20-06-2018 13:18,70,1,135.15,5,5,4,554,Champions,135.15,32317.25241
dffe34ca3527d5eb4d985e7a3ace6b27,11-07-2017 09:15,414,1,29.47,1,5,1,151,Others,29.47,7046.906611
dffe8d3fceb5181638fb7e0060d529f9,14-11-2017 14:45,288,1,82.12,2,5,2,252,Others,82.12,19636.64645
dfff11eb1f2637f31e8182cc82586b85,25-11-2017 21:40,276,1,96.71,2,5,3,253,Others,96.71,23125.42716
e000c51c02fb75809f4f2864f87fcb12,16-11-2017 17:02,285,1,2150.22,2,5,5,255,Others,2150.22,514163.5403
e003f4a8676e8204286e3aa4d217ec39,28-03-2017 11:18,519,1,139.02,1,5,4,154,Others,139.02,33242.65209
e005b68469dd892804952168469745b5,01-08-2017 22:31,392,1,91.17,1,5,3,153,Others,91.17,21800.6948
e0064e1417dc16cadb558d1c5c0db377,08-03-2018 23:18,173,1,50.13,4,5,1,451,Loyal Customers,50.13,11987.154
e00794ffe75cb4d0f058b095add1ae5a,18-09-2017 17:16,344,1,73.34,2,5,2,252,Others,73.34,17537.16087
e007ccb7fb0cf68447eb8258465d68c6,06-06-2017 23:09,448,1,74.19,1,5,2,152,Others,74.19,17740.41403
e0087603db4731f4cff40779af5576b2,03-10-2017 09:29,330,1,84.14,2,5,2,252,Others,84.14,20119.67161
e009147a4b30be4a108b0f2874ac005f,02-06-2018 18:37,87,1,77.81,5,5,2,552,Loyal Customers,77.81,18606.03337
e00a5ec8d72cb3c5ed58f50fb1a55cbf,17-04-2017 14:31,499,1,144.66,1,5,4,154,Others,144.66,34591.29658
e00a6aff8899f38c128b081e5fc9b0b3,21-04-2018 12:06,130,1,388.95,4,5,5,455,Champions,388.95,93006.25471
e00aa01b6ac59993f55498f7742a6902,02-04-2017 12:02,514,1,71.03,1,5,2,152,Others,71.03,16984.79052
e00b3aff69a0f5b74a1261a041733b5f,18-05-2017 22:32,467,1,117.2,1,5,3,153,Others,117.2,28025.02391
e00cd6b2b1b0bd04a6813359a2698380,16-07-2017 21:52,408,1,69.36,1,5,2,152,Others,69.36,16585.45784
e00d297616884675d1a234e6fc7eb4d4,12-06-2017 10:06,443,1,52,1,5,1,151,Others,52,12434.31095
e00d37f1223d181e8f32f6f4f6f96c56,28-04-2018 13:10,123,1,109.32,4,5,3,453,Loyal Customers,109.32,26140.74756
e00d5aeac61cd0816aca4d448d2e212e,09-10-2017 18:43,323,1,386.24,2,5,5,255,Others,386.24,92358.23581
e00efa08727aeec3f33c4c59e8cd6633,18-11-2017 14:27,284,1,750.49,2,5,5,255,Others,750.49,179458.1928
e00fde757e39c319e1a52b9d1adf298b,20-12-2017 16:55,251,1,29.75,3,5,1,351,Loyal Customers,29.75,7113.860593
e01009144dc56be3a71d2f7b83f2243f,01-05-2018 13:14,120,1,184.27,4,5,4,454,Champions,184.27,44062.89383
e010713b72d4abff34f5607c632db1c2,08-03-2017 19:27,538,1,62.83,1,5,2,152,Others,62.83,15023.99533
e0107dab0fea0e47d30a07eee47d067d,21-07-2017 10:35,404,1,163.06,1,5,4,154,Others,163.06,38991.12969
e01172129a897c621673c321f77435ed,13-02-2017 16:45,561,1,84.1,1,5,2,152,Others,84.1,20110.10675
e011aa35a639e747cc8a9f9c731998b5,02-09-2017 15:26,360,1,42,2,5,1,251,Others,42,10043.09731
e012154b1c49a37cfe760845e853c544,24-12-2017 12:20,248,1,119.97,3,5,3,353,Loyal Customers,119.97,28687.39009
e0122fe0b17a97af3a4e8b5580a06bb1,11-04-2018 14:29,140,1,45.38,4,5,1,451,Loyal Customers,45.38,10851.32752
e012356cb110daaecd8c1a2bb66d27f6,10-10-2017 20:54,322,1,1370.26,2,5,5,255,Others,1370.26,327658.4409
e012c42980f243d89990940907be4fcb,10-10-2017 23:38,322,1,136.6,2,5,4,254,Others,136.6,32663.97838
e012ec724eb09748bfe4dc58facabfff,03-08-2017 18:05,390,1,669.42,1,5,5,155,Others,669.42,160072.6238
e01307c6b8f2a3e562e1a650dedd48bc,30-04-2018 15:16,120,1,146.04,4,5,4,454,Champions,146.04,34921.28407
e0133a5e6d476583f3ae4617106c376c,02-01-2018 01:18,239,1,109.89,3,5,3,353,Loyal Customers,109.89,26277.04674
e013e14a148fb8b6f18a1838c893b51e,06-06-2017 04:05,449,1,35.94,1,5,1,151,Others,35.94,8594.021839
e014a175e1f4895640138693be508ca1,02-11-2017 15:17,299,1,299.44,2,5,5,255,Others,299.44,71602.50137
e0169b7595b7b5413914f12d084ce4a4,16-09-2017 21:14,346,1,43.69,2,5,1,251,Others,43.69,10447.21241
e016bb60e7c016659aff9f49c4e77d8b,28-06-2017 21:08,426,1,61.59,1,5,2,152,Others,61.59,14727.48484
e018efe31a675270f8e48eeb12b2c291,15-02-2018 22:13,194,1,208.48,3,5,5,355,Loyal Customers,208.48,49852.02206
e019c5cece8b3842ed7335d88bdab190,16-07-2018 16:08,43,1,540.02,5,5,5,555,Champions,540.02,129130.3192
e019d63b966a3bfe6a48c383e6a1a006,29-03-2018 11:27,153,1,435.64,4,5,5,455,Champions,435.64,104170.8312
e019ee7f821108995f53fcacc264dc51,21-01-2018 19:04,219,1,135.05,3,5,4,354,Loyal Customers,135.05,32293.34027
e01a35c0c3eb75cf669d46a623165695,01-05-2017 21:12,484,1,23.46,1,5,1,151,Others,23.46,5609.78721
e01bbe0abd11eee8748f2f376d15919b,10-06-2018 18:13,79,1,75.53,5,5,2,552,Loyal Customers,75.53,18060.83666
e01d4d0c98a1f1e998f3b78aa5c48874,31-01-2018 16:27,209,1,62.37,3,5,2,352,Loyal Customers,62.37,14913.9995
e01d5f8990870a514c5a86cce2de155e,10-08-2017 00:39,384,1,103.55,2,5,3,253,Others,103.55,24761.01729
e01dd706e00cef25a6be635737bee134,17-01-2017 14:57,589,1,82.58,1,5,2,152,Others,82.58,19746.64228
e01ddbe8a8780adb92d8e4ca044fac5d,07-03-2017 09:01,540,1,140.91,1,5,4,154,Others,140.91,33694.59147
e01e54289a0e7f4106b62a90860f4487,12-04-2018 10:57,139,1,62.69,4,5,2,452,Loyal Customers,62.69,14990.51834
e01e9c45a4dc4ef2cbfb266fd92afaab,21-06-2018 22:17,68,1,128.72,5,5,4,554,Champions,128.72,30779.70203
e01eef36486c022771ec0797c59bfe9e,10-12-2017 21:01,261,1,178.27,3,5,4,354,Loyal Customers,178.27,42628.16564
e01fb276effc1ae50c020ac93fd19a1e,23-12-2017 19:54,248,1,37.77,3,5,1,351,Loyal Customers,37.77,9031.613936
e0213fab18b29329e69cbe1f365e99ab,12-07-2018 09:03,48,1,383.03,5,5,5,555,Champions,383.03,91590.65623
e02193584f54356ced74568c39966cdd,14-12-2017 21:08,257,1,515.44,3,5,5,355,Loyal Customers,515.44,123252.7161
e021d431195cfde9324b373bfab4ffd7,10-12-2017 12:06,262,1,53.14,3,5,1,351,Loyal Customers,53.14,12706.90931
e0228d0d1af80aa872001373c79171df,07-02-2017 10:43,568,1,128.64,1,5,4,154,Others,128.64,30760.57232
e0232cdbaf4e7f5abe9cbc566a0e9022,22-08-2018 10:41,7,1,27.4,5,5,1,551,Loyal Customers,27.4,6551.925386
e02357005a0c25c4b79537f0fabd64e4,05-05-2017 18:20,480,1,98.9,1,5,3,153,Others,98.9,23649.10294
e0238838a5325f1c2c2646a66109ff89,02-07-2018 09:34,58,1,53.92,5,5,1,551,Loyal Customers,53.92,12893.42397
e024c1515b1062b1e7e613f840c35ba3,18-06-2017 22:46,436,1,155.26,1,5,4,154,Others,155.26,37125.98305
e024d0495b6a3a0ad665becb6452206f,20-06-2018 19:31,69,1,45.78,5,5,1,551,Loyal Customers,45.78,10946.97606
e0264110ce1164881d4735194a9d2b6c,09-06-2017 14:10,446,1,177.44,1,5,4,154,Others,177.44,42429.69491
e02861f7da5b2de55526846767d8a44d,14-03-2018 23:24,167,1,53.22,4,5,1,451,Loyal Customers,53.22,12726.03902
e028afd98183a3e4c189bc75e65d1b22,01-06-2018 14:06,89,1,63.71,5,5,2,552,Loyal Customers,63.71,15234.42213
e029cab9b7ef3e78541646e7c261d67d,11-03-2018 19:09,170,1,155.99,4,5,4,454,Champions,155.99,37300.54164
e02b0a31345a94677bcc33aa9bc0909a,21-09-2017 18:21,341,1,173.88,2,5,4,254,Others,173.88,41578.42285
e02bd72de8a4b5f8ce982f24a4688b8c,11-06-2018 18:32,78,1,309.78,5,5,5,555,Champions,309.78,74075.01628
e02c5d44fb7541a69f8af6a52d1b35a4,18-08-2018 19:14,10,1,310.33,5,5,5,555,Champions,310.33,74206.53303
e02c67c745a0ed9e6b0a907408503e2e,23-07-2018 09:24,37,1,95.3,5,5,3,553,Loyal Customers,95.3,22788.26603
e02c7d012516647a8ad7b408edc8374a,14-09-2017 09:33,349,1,188.74,2,5,4,254,Others,188.74,45131.76633
e02ca2aa7caad49e0b4b540e2344d983,06-06-2018 11:37,84,1,135.66,5,5,4,554,Champions,135.66,32439.2043
e02cd9861f07833a0aa0e073527e81a8,20-09-2017 08:54,343,1,92.65,2,5,3,253,Others,92.65,22154.59442
e02dbd1535bf6e8476e1766faec55668,24-11-2017 20:35,277,1,186.96,2,5,4,254,Others,186.96,44706.1303
e02f44d7cbe1d2ab287b7f52ad26620e,12-06-2018 16:27,77,1,340.34,5,5,5,555,Champions,340.34,81382.56518
e02f5d3db6a97933d8d9a4dfc6a69ea4,26-11-2017 00:22,276,1,112.12,2,5,3,253,Others,112.12,26810.28738
e02fa39e3e692cfc33116a230ee55e11,15-05-2018 22:54,105,1,46.85,4,5,1,451,Loyal Customers,46.85,11202.83592
e02fa85f41de6f8e420b317a7e3444a4,30-05-2018 07:58,91,1,133.3,5,5,4,554,Champions,133.3,31874.87788
e0305458d0f5468db433ec4a032b45a9,17-06-2017 16:59,437,1,33.09,1,5,1,151,Others,33.09,7912.52595
e03121c8731bd9b1e9ffba60f6ec86b0,05-03-2018 08:38,177,1,194.53,4,5,4,454,Champions,194.53,46516.27903
e031764f2e443bb3e7d8c54c3421a5f2,27-08-2018 11:57,2,1,26.29,5,5,1,551,Loyal Customers,26.29,6286.500672
e032c499a68a3985c1948ce28160a551,10-10-2017 20:15,322,1,64,2,5,2,252,Others,64,15303.76733
e03322e99d1228607781f6db2ead35fb,01-05-2018 21:20,119,1,149.06,4,5,4,454,Champions,149.06,35643.43059
e03505278b34146e87c0b4eb41e4f082,01-07-2017 15:27,423,1,156.64,1,5,4,154,Others,156.64,37455.97053
e0351bcc6002fa51ad0dcdf775866672,05-05-2018 06:14,116,1,425.62,4,5,5,455,Champions,425.62,101774.8351
e035b640fc55b9c4c1ea81e244a51ecb,11-08-2018 20:29,17,1,268.84,5,5,5,555,Champions,268.84,64285.38762
e035fe3b3ef405941ecbbbb0790d1f10,13-01-2018 21:57,227,1,168.33,3,5,4,354,Loyal Customers,168.33,40251.29928
e0371feeca60d2f50eedb7a969eff167,08-08-2018 10:28,21,1,184.49,5,5,4,554,Champions,184.49,44115.50053
e03867c72ac77eb2a2981e28ea0d0b2a,16-09-2017 17:28,346,1,357.88,2,5,5,255,Others,357.88,85576.75391
e038b560ab54ed1ba07d03cabe859b7d,10-08-2017 17:08,383,1,147.28,2,5,4,254,Others,147.28,35217.79456
e038ce5f1155ad7b6235f4df7ecc77c6,25-10-2017 20:36,307,1,506.4,2,5,5,255,Others,506.4,121091.059
e039b096c7512203e0875e9f26ccd6c6,31-12-2017 16:33,240,1,101.73,3,5,3,353,Loyal Customers,101.73,24325.81641
e039f33d0ff33668abede4459ebd395a,01-05-2018 18:57,119,1,25.13,4,5,1,451,Loyal Customers,25.13,6009.119889
e03bc17a8f8e5c30862df338264f7a33,03-06-2017 20:50,451,1,446.82,1,5,5,155,Others,446.82,106844.2081
e03bd019378c1ad37fbd3c41bfcd23d7,31-10-2017 21:29,301,1,148.04,2,5,4,254,Others,148.04,35399.52679
e03c007f725788d7bab57a0f8a5adbb1,25-03-2018 13:09,157,1,198.12,4,5,4,454,Champions,198.12,47374.72473
e03c96871bfe3aa277b27c8fa94a2c7c,14-04-2018 14:55,137,1,44.32,4,5,1,451,Loyal Customers,44.32,10597.85887
e03edae3320eaa6a6234ab9406ed76be,23-03-2018 12:58,159,1,31.87,4,5,1,451,Loyal Customers,31.87,7620.797885
e03ee7086800060d0fe29ee6e4112a47,05-07-2018 17:15,54,1,33.22,5,5,1,551,Loyal Customers,33.22,7943.611727
e03f075e4099e9ba86adf3e9cf26e5fd,19-04-2017 13:19,497,1,205.4,1,5,5,155,Others,205.4,49115.52826
e03f16c679044f02b6f9d2bed05888b5,22-02-2018 22:12,187,1,55.69,3,5,2,352,Loyal Customers,55.69,13316.66879
e041783f7a7735817fcf16c57d10adb4,12-12-2017 13:52,260,1,123.52,3,5,3,353,Loyal Customers,123.52,29536.27094
e0420a848706f881619bfe32bbe22b2b,12-08-2017 11:24,382,1,295.72,2,5,5,255,Others,295.72,70712.9699
e04249e50563e2d0c28b5a8f6d86dccc,23-01-2018 09:08,218,1,184.92,3,5,4,354,Loyal Customers,184.92,44218.32272
e046261f5d5fc79effc2c2ab67f4e015,31-05-2017 14:41,455,1,43.09,1,5,1,151,Others,43.09,10303.73959
e046f992a304cc92e1b00d7fccdf1c42,08-02-2018 10:33,202,1,90.88,3,5,3,353,Loyal Customers,90.88,21731.3496
e04757bb7741d0781cda14c9be20ad2a,03-05-2018 23:22,117,1,67.22,4,5,2,452,Loyal Customers,67.22,16073.73812
e047f484b8447314b1a1e55bdefa4ff9,03-01-2018 16:37,237,1,178.27,3,5,4,354,Loyal Customers,178.27,42628.16564
e0482746fd8fff8f20c3bc4061c8f442,18-07-2017 15:54,406,1,151.09,1,5,4,154,Others,151.09,36128.84696
e048275f9fddd7f0c183cc921274bc62,30-09-2017 16:37,332,1,46,2,5,1,251,Others,46,10999.58276
e04a3d281699153ba8b1028ec74d0169,02-05-2018 23:22,118,1,149.31,4,5,4,454,Champions,149.31,35703.21093
e04b04b7ef43a86bc7d88d35ccbfe41a,18-05-2018 13:05,103,1,38.63,4,5,1,451,Loyal Customers,38.63,9237.258309
e04b0d3e98bf9cb1ccbe50eaa45ac459,22-02-2017 13:08,553,1,49.51,1,5,1,151,Others,49.51,11838.89875
e04ba865d0f1f8b3bfa981aef3f40eea,09-08-2017 14:55,385,1,125.42,1,5,3,153,Others,125.42,29990.60153
e04d54b5ba132b01e15cf50ccde581a6,08-01-2018 08:53,233,1,43.09,3,5,1,351,Loyal Customers,43.09,10303.73959
e04d7e850a68d1bc6dd43fc04cf505bb,26-07-2018 12:19,34,1,206.56,5,5,5,555,Champions,206.56,49392.90904
e04d99995856fdb1172314dbce6e0fc8,11-06-2018 23:01,78,1,1137.56,5,5,5,555,Champions,1137.56,272014.8994
e04eadea44fe5a15a476ee93f08f4348,12-07-2018 08:47,48,1,57.51,5,5,2,552,Loyal Customers,57.51,13751.86967
e04f1a56c179e5072f239aa83ee0b5c7,09-06-2017 13:14,446,1,30.09,1,5,1,151,Others,30.09,7195.161856
e04f75016199b36d84cdc8fb3763c991,17-12-2017 16:24,254,1,33,3,5,1,351,Loyal Customers,33,7891.005027
e04fb0ff8c7aef7555088b36b68d77d9,20-12-2017 18:27,251,1,116.24,3,5,3,353,Loyal Customers,116.24,27795.4674
e04fc9722632182bd8740b612e764f2f,20-08-2018 14:25,9,1,135.13,5,5,4,554,Champions,135.13,32312.46998
e04fd5d40b1f6994876783e748389097,20-11-2017 12:47,282,1,97.92,2,5,3,253,Others,97.92,23414.76401
e050f1d0ef8106ee8e751297866c1b6c,27-06-2017 11:21,428,1,212.63,1,5,5,155,Others,212.63,50844.37572
e051602b99394979f726faa8b459b551,17-10-2017 11:10,316,1,78.48,2,5,2,252,Others,78.48,18766.24468
e05192daa12f2f52c5a1ba6acc464b8d,24-11-2017 00:57,278,1,100.73,2,5,3,253,Others,100.73,24086.69504
e051a01b04a8d5e78616a168648ed62e,07-03-2017 20:16,539,1,69.45,1,5,2,152,Others,69.45,16606.97876
e05225ee3c98c05a036dc06a294f5ba6,13-12-2017 12:04,259,1,335.47,3,5,5,355,Loyal Customers,335.47,80218.04413
e052518e07930f3ea59752fe0cdc66a7,24-11-2017 13:55,278,1,35.41,2,5,1,251,Others,35.41,8467.287515
e054ddeabd063a5f32a0f0ed5909deb0,20-08-2018 21:11,8,1,139.29,5,5,4,554,Champions,139.29,33307.21486
e05514718390ea5c5de170c243b30fad,25-07-2017 02:10,400,1,169.73,1,5,4,154,Others,169.73,40586.06919
e055cf0cb36946f3b991df7d0f2d1d54,17-03-2017 13:25,530,1,60.96,1,5,2,152,Others,60.96,14576.83838
e056537de5ed9ff8fd487a5ad9570f45,22-02-2018 15:24,187,1,75.53,3,5,2,352,Loyal Customers,75.53,18060.83666
e0567d3bebd1a849f6b13f9efec17d88,28-07-2017 13:37,397,1,595.59,1,5,5,155,Others,595.59,142418.2935
e057b769297aad116c406596ec4363f4,18-09-2017 12:19,345,1,27.27,2,5,1,251,Others,27.27,6520.839609
e0588a026f187e4f6ec5cb1ae92380f6,05-12-2017 00:29,267,1,112.89,3,5,3,353,Loyal Customers,112.89,26994.41083
e058e57a449fcc0b4d0347dc15c44e31,16-04-2018 15:20,134,1,34.36,4,5,1,451,Loyal Customers,34.36,8216.210083
e0590ae33ae1abecc19065b910364d75,23-07-2018 15:51,36,1,58.74,5,5,2,552,Loyal Customers,58.74,14045.98895
e05a84797d611a433339232b499f6222,01-08-2017 20:25,392,1,79.68,1,5,2,152,Others,79.68,19053.19032
e05b37c1692ca2dc95dbcfefebd59a4d,07-05-2018 20:39,113,1,294.33,4,5,5,455,Champions,294.33,70380.5912
e05b51168926e074739802b2f835b851,07-04-2018 22:02,143,1,86.76,4,5,3,453,Loyal Customers,86.76,20746.16958
e05b882ec09f1e536450fdccda7dd023,13-04-2018 10:17,138,1,100.44,4,5,3,453,Loyal Customers,100.44,24017.34985
e05bcc70a42c95be8c4ba141fc5830e2,31-12-2017 10:07,241,1,109.56,3,5,3,353,Loyal Customers,109.56,26198.13669
e05ca5295fa14909119f1623a1737fb5,07-10-2017 19:24,325,1,88.08,2,5,3,253,Others,88.08,21061.80978
e05cda3503b7dcfb4692db77f1b38bdf,19-03-2018 20:49,162,1,58.34,4,5,2,452,Loyal Customers,58.34,13950.3404
e05d4dfb2b9d1274c58369a775fbda1f,01-09-2017 11:31,362,1,63.97,2,5,2,252,Others,63.97,15296.59368
e05df6dee2d1b0a7782f771120b9e826,22-01-2017 16:10,583,1,25.46,1,5,1,151,Others,25.46,6088.029939
e05edff63cfb055873bb81627f6419af,02-11-2017 21:39,299,1,61.79,2,5,2,252,Others,61.79,14775.30911
e05f1f9cf952a4dd066aa550089b89dd,21-09-2017 13:45,342,1,89.58,2,5,3,253,Others,89.58,21420.49183
e05fe625a8717639ef689568e9971a36,17-08-2018 01:04,12,1,338.78,5,5,5,555,Champions,338.78,81009.53585
e05ff8716962c594a923bbd109178b31,24-11-2017 12:57,278,1,155.72,2,5,4,254,Others,155.72,37235.97887
e060cc4070c78bb9c40c42771b995c68,21-02-2018 10:11,189,1,127.14,3,5,3,353,Loyal Customers,127.14,30401.89028
e0612593a34175b3c0c89cac30fa35f3,05-06-2018 10:37,85,1,213.73,5,5,5,555,Champions,213.73,51107.40923
e061923ece9a5afceff86249e630e341,26-04-2018 21:25,124,1,56.22,4,5,2,452,Loyal Customers,56.22,13443.40311
e061c2ded773c5f33557a5d1fc914d23,23-10-2017 18:37,309,1,99.43,2,5,3,253,Others,99.43,23775.83727
e0637f97be0d22957f59eb9b70a32ebd,13-02-2018 00:21,197,1,138.6,3,5,4,354,Loyal Customers,138.6,33142.22111
e064430444b773cc0937e64aee670c02,28-11-2017 17:12,273,1,196.72,2,5,4,254,Others,196.72,47039.95482
e0644e3a412f2daa01c7733b93bb5cab,16-07-2017 17:22,408,1,57.53,1,5,2,152,Others,57.53,13756.6521
e066b0d4111159d21f74325789a1e841,30-07-2017 03:01,395,1,39.24,1,5,1,151,Others,39.24,9383.122341
e067722fcbc90ea29be6932c863fea87,29-06-2017 21:47,425,1,156.33,1,5,4,154,Others,156.33,37381.84291
e067c5f0b3c6eacbeec80ba912dd913b,11-07-2018 08:56,49,1,216.4,5,5,5,555,Champions,216.4,51745.86327
e0687401f071bb242facb170a3fa577c,17-06-2018 00:36,73,1,138.84,5,5,4,554,Champions,138.84,33199.61024
e069403a6b4ae1e82fbbee620ae3d253,15-06-2017 20:23,439,1,77.57,1,5,2,152,Others,77.57,18548.64424
e06958341af418a774b350e9832a0826,05-02-2018 18:41,204,1,127.53,3,5,3,353,Loyal Customers,127.53,30495.14761
e069b92fbad9733a003fb527f9f955cd,20-05-2018 22:50,100,1,114.85,4,5,3,453,Loyal Customers,114.85,27463.08871
e06e23fa2dcc206f900b4935976b6e9d,29-07-2017 11:35,396,1,152.31,1,5,4,154,Others,152.31,36420.57502
e06e47b5560e84764eff2349b2b33f31,22-05-2018 19:00,98,1,65.76,4,5,2,452,Loyal Customers,65.76,15724.62093
e0701a06701df9dcd6281071f33893e5,26-07-2017 15:19,398,1,31.75,1,5,1,151,Others,31.75,7592.103321
e07255e0a4e248ceee143c136e2d7caf,08-01-2018 13:47,233,1,63.1,3,5,2,352,Loyal Customers,63.1,15088.5581
e072b019a16fd3b5bb52d26359902a4b,24-01-2018 23:18,216,1,55,3,5,2,352,Loyal Customers,55,13151.67505
e072f720ae44bd037c0340b5e6c2828b,04-09-2017 16:21,358,1,82.5,2,5,2,252,Others,82.5,19727.51257
e07317728c676686faedfe41304c7fbd,18-08-2018 01:02,11,1,99.74,5,5,3,553,Loyal Customers,99.74,23849.96489
e073aaac4f9c5aa74cbd0286e60b7cb6,03-10-2017 12:58,330,1,34.09,2,5,1,251,Others,34.09,8151.647314
e073ee9356bfef110cf4834bb89646f3,30-11-2017 10:26,272,1,106.78,2,5,3,253,Others,106.78,25533.3793
e07454c15288f90421e2fc0075940bb7,30-01-2018 22:22,210,1,219.51,3,5,5,355,Loyal Customers,219.51,52489.53071
e0753c85c87c807e556152043b16bed7,23-10-2017 15:35,309,1,73.15,2,5,2,252,Others,73.15,17491.72781
e07557a200138bd02c877d6d7ca87db4,27-07-2018 16:58,32,1,47.76,5,5,1,551,Loyal Customers,47.76,11420.43637
e075fd158936ca4de443df6b60e284e5,28-02-2018 11:06,182,1,34.6,3,5,1,351,Loyal Customers,34.6,8273.59921
e0760d6de182bf294c6a3896fab8d14e,19-01-2018 17:33,221,1,40.38,3,5,1,351,Loyal Customers,40.38,9655.720697
e0768121fd873c695316861281d5dc40,10-04-2018 10:34,141,1,49.79,4,5,1,451,Loyal Customers,49.79,11905.85274
e07792fb0958a7d0faff87fb1aa58f8e,26-04-2018 22:47,124,1,83.61,4,5,2,452,Loyal Customers,83.61,19992.93728
e0780c98af0a0a14146af14ff63f039e,18-10-2017 02:11,315,1,29.7,2,5,1,251,Others,29.7,7101.904524
e079000c5f880a1b8bbef83f057ca9b7,20-06-2017 16:37,434,1,27.77,1,5,1,151,Others,27.77,6640.400291
e0794148a5ca03766b58cd89b81acb4b,20-01-2018 18:23,220,1,103.55,3,5,3,353,Loyal Customers,103.55,24761.01729
e07998356beee5173909c8a6df66b48b,01-03-2018 02:46,181,1,101.83,3,5,3,353,Loyal Customers,101.83,24349.72854
e07a6553644addb188f2aeaa5f273348,23-02-2018 18:53,186,1,58.64,3,5,2,352,Loyal Customers,58.64,14022.07681
e07aeffead50e50b8d795fd124fd3241,02-07-2018 11:31,58,1,88.61,5,5,3,553,Loyal Customers,88.61,21188.5441
e07b59a7108cd76e53e18fe3748394ee,05-08-2018 06:31,24,1,89.31,5,5,3,553,Loyal Customers,89.31,21355.92906
e07b6d73f942bcb256228f5717f33537,20-07-2018 18:38,39,1,135.82,5,5,4,554,Champions,135.82,32477.46372
e07ba807ef33bcc2cb7e25dbafdd6a61,16-06-2018 16:52,73,1,34.72,5,5,1,551,Loyal Customers,34.72,8302.293774
e07ceb7f54b6fd99d3443aaf50c6dd9e,26-12-2017 14:20,246,1,50.63,3,5,1,351,Loyal Customers,50.63,12106.71468
e07ed8d755fb3e982429fee3841ac478,26-07-2018 19:06,33,1,592.09,5,5,5,555,Champions,592.09,141581.3687
e07ef2cd5b94cf9dfcd1eb0cda14867e,02-10-2017 14:00,331,1,59.69,2,5,2,252,Others,59.69,14273.15424
e07f0f4cab25170d8b2d28cf80a38370,12-05-2018 22:16,108,1,2115.05,4,5,5,455,Champions,2115.05,505753.6419
e081a4fa0a267bcd8c2da2513752c68e,27-11-2017 00:02,275,1,212.73,2,5,5,255,Others,212.73,50868.28786
e081b2f90237bd2d1c83647d1a1427eb,27-11-2017 11:39,275,1,169.64,2,5,4,254,Others,169.64,40564.54827
e0823accb8c5a10158bdb45081c58d68,12-03-2018 09:56,170,1,561.56,4,5,5,455,Champions,561.56,134280.9934
e083500378cecc0d7c91c8ec7e1ba661,12-09-2017 20:05,350,1,55.52,2,5,2,252,Others,55.52,13276.01815
e0844d74d286167ac9cf10d02cda2bfc,24-07-2018 09:01,36,1,22.39,5,5,1,551,Loyal Customers,22.39,5353.92735
e085989aa21e36b90469d6940aefe23c,05-08-2017 17:52,388,1,110.56,1,5,3,153,Others,110.56,26437.25805
e085f7dd45cff397f388c800b5f5c7a2,06-01-2018 16:48,234,1,147.15,3,5,4,354,Loyal Customers,147.15,35186.70878
e08758d04afb8f1a1b0005b478bf884e,17-12-2017 20:03,254,1,154.19,3,5,4,354,Loyal Customers,154.19,36870.12319
e087e4206a57c94336bb38ae8966bc25,14-10-2017 22:12,318,1,274.47,2,5,5,255,Others,274.47,65631.6409
e0880ad910dbb5425bf9d8d2a1f8fdf3,16-07-2017 21:14,408,1,152.47,1,5,4,154,Others,152.47,36458.83444
e0883b000f22acea52d0256b5a866968,12-08-2018 23:29,16,1,321.38,5,5,5,555,Champions,321.38,76848.82411
e08996212ffc6d1038bfb49aed58310d,12-10-2017 18:29,320,1,85.15,2,5,2,252,Others,85.15,20361.18418
e08b75dc9519535144829d6fccd04f6b,18-04-2018 18:36,132,1,108.2,4,5,3,453,Loyal Customers,108.2,25872.93163
e08bd7c6e467d7c79f0db80d6a9c6d07,19-03-2018 21:46,162,1,77.92,4,5,2,452,Loyal Customers,77.92,18632.33672
e08caf668d499a6d643dafd7c5cc498a,25-05-2017 23:22,460,1,194,1,5,4,154,Others,194,46389.5447
e08cd278e0edc0813117888283357e87,25-04-2017 14:57,491,1,245.68,1,5,5,155,Others,245.68,58747.33682
